time,isobaricInhPa,height,dew_point,temperature,wind_direction,wind_speed
2022-08-18 00:00:00,900.0,990.12616,109.60217,108.890686,191.28072,90.34502
2022-08-18 00:00:00,875.0,1221.084,110.628784,108.889465,197.55415,86.4315
2022-08-18 00:00:00,850.0,1458.4938,104.46661,104.669495,197.24597,85.75596
2022-08-18 00:00:00,825.0,1702.4609,98.4413,96.111145,194.78505,95.15321
2022-08-18 00:00:00,800.0,1952.9711,85.68616,83.95172,193.78972,108.39283
2022-08-18 00:00:00,775.0,2210.0215,49.274887,66.95221,194.65002,116.62773
2022-08-18 00:00:00,750.0,2473.8777,-6.9846487,56.944885,197.14117,125.370026
2022-08-18 00:00:00,700.0,3026.1777,-78.04199,45.328674,199.2669,159.16096
2022-08-18 00:00:00,650.0,3614.946,-149.6694,21.548157,198.78114,147.49527
2022-08-18 00:00:00,600.0,4244.1772,-157.46722,-17.07489,196.75128,128.49402
2022-08-18 00:00:00,550.0,4915.553,-102.26904,-73.333435,186.59932,143.72095
2022-08-18 00:00:00,500.0,5638.878,-155.30167,-112.153015,183.04594,188.62656
2022-08-18 00:00:00,450.0,6423.7207,-224.86713,-168.05206,180.84297,239.2224
2022-08-18 12:00:00,1000.0,81.28984,171.44238,189.4925,165.25151,32.749413
2022-08-18 12:00:00,975.0,293.96487,163.46796,175.50568,170.84682,78.9016
2022-08-18 12:00:00,950.0,511.6336,149.56711,159.51569,187.52722,117.84697
2022-08-18 12:00:00,925.0,733.8617,138.28793,146.05011,193.66832,118.376816
2022-08-18 12:00:00,900.0,960.98987,125.128845,130.68512,194.23352,124.039696
2022-08-18 12:00:00,875.0,1193.3137,109.31506,118.94928,194.97946,133.85568
2022-08-18 12:00:00,850.0,1431.2136,95.60301,104.964905,195.07826,146.53539
2022-08-18 12:00:00,825.0,1674.9125,83.06679,90.51666,194.18088,158.2229
2022-08-18 12:00:00,800.0,1924.8981,61.899048,81.73004,192.50282,166.72728
2022-08-18 12:00:00,775.0,2182.2192,16.98404,77.94098,193.39925,178.01218
2022-08-18 12:00:00,750.0,2446.9192,-21.093502,64.114075,195.19916,186.27115
2022-08-18 12:00:00,700.0,2997.4258,-41.371033,16.870422,193.57849,178.85199
2022-08-18 12:00:00,650.0,3579.5977,-41.500885,-17.756042,191.61334,206.62915
2022-08-18 12:00:00,600.0,4201.404,-66.43436,-45.750427,190.99178,227.33995
2022-08-18 12:00:00,550.0,4869.782,-106.8109,-78.96576,189.47075,247.98692
2022-08-18 12:00:00,500.0,5590.4053,-167.38304,-125.45929,190.0511,268.5799
2022-08-18 12:00:00,450.0,6371.434,-205.53354,-178.43246,191.04779,296.12393
2022-08-19 00:00:00,1000.0,104.395706,94.591,136.94,188.98611,28.425245
2022-08-19 00:00:00,975.0,313.01117,83.481415,122.6712,194.88312,76.91469
2022-08-19 00:00:00,950.0,526.14417,75.469604,105.16754,198.10324,105.17269
2022-08-19 00:00:00,925.0,743.4938,64.28119,86.86066,199.1999,123.69855
2022-08-19 00:00:00,900.0,965.33984,45.516113,69.66217,199.15222,135.47258
2022-08-19 00:00:00,875.0,1191.9036,31.917633,50.30182,198.37796,135.71703
2022-08-19 00:00:00,850.0,1423.5469,-4.1689444,39.422913,197.17119,134.44136
2022-08-19 00:00:00,825.0,1661.7211,-39.167614,43.502502,198.13353,136.49573
2022-08-19 00:00:00,800.0,1907.7148,-68.3802,50.921936,199.27112,138.27017
2022-08-19 00:00:00,775.0,2161.4712,-100.72398,45.003967,198.92229,144.5364
2022-08-19 00:00:00,750.0,2422.7703,-132.93872,39.303284,198.23462,155.68587
2022-08-19 00:00:00,700.0,2970.6821,-164.0751,28.482971,198.39993,175.4106
2022-08-19 00:00:00,650.0,3555.3118,-188.85974,-0.9164429,196.4819,199.2911
2022-08-19 00:00:00,600.0,4177.6914,-225.7027,-46.11664,193.19589,205.1491
2022-08-19 00:00:00,550.0,4842.8496,-245.9187,-93.141785,194.92476,214.98589
2022-08-19 00:00:00,500.0,5557.3193,-276.72092,-151.12396,194.07166,229.1603
2022-08-19 00:00:00,450.0,6328.1094,-316.53113,-215.66925,192.3044,253.18222
2022-08-19 12:00:00,1000.0,115.05039,80.173065,162.34528,195.06674,49.828228
2022-08-19 12:00:00,975.0,325.80435,74.63669,148.2193,195.57423,95.79738
2022-08-19 12:00:00,950.0,540.6234,67.47928,126.75568,195.70349,106.054924
2022-08-19 12:00:00,925.0,759.48083,64.60559,104.913025,195.92253,110.40689
2022-08-19 12:00:00,900.0,982.65546,64.28714,84.01886,196.24341,105.5965
2022-08-19 12:00:00,875.0,1210.5707,62.71393,63.93158,197.48401,108.16318
2022-08-19 12:00:00,850.0,1443.4434,54.82901,49.64325,197.5819,97.45125
2022-08-19 12:00:00,825.0,1682.2156,16.296814,45.82672,199.04216,124.60206
2022-08-19 12:00:00,800.0,1927.9758,-27.937225,35.7547,199.3,136.57
2022-08-19 12:00:00,775.0,2179.8848,-53.495834,16.77887,199.31422,137.31003
2022-08-19 12:00:00,750.0,2438.2961,-63.31418,-0.3842163,199.31416,151.19942
2022-08-19 12:00:00,700.0,2977.1477,-102.09856,-29.010925,199.08,170.77332
2022-08-19 12:00:00,650.0,3550.5063,-148.06468,-54.90692,198.52167,192.12183
2022-08-19 12:00:00,600.0,4162.1665,-227.7941,-87.45453,198.55598,218.6679
2022-08-19 12:00:00,550.0,4818.132,-311.5752,-128.03192,197.39165,231.95444
2022-08-19 12:00:00,500.0,5522.997,-349.97272,-183.61267,196.31932,238.63351
2022-08-19 12:00:00,450.0,6285.2715,-409.16672,-238.40729,198.01225,246.62793
2022-08-20 00:00:00,1000.0,119.4457,116.2388,150.05646,161.83011,35.434734
2022-08-20 00:00:00,975.0,329.29648,110.43927,135.7315,168.75754,97.752625
2022-08-20 00:00:00,950.0,543.5758,107.8938,118.576355,178.44626,131.43874
2022-08-20 00:00:00,925.0,762.3187,100.8811,104.95514,187.22876,154.95633
2022-08-20 00:00:00,900.0,986.0648,84.32956,93.12225,193.2195,169.92682
2022-08-20 00:00:00,875.0,1214.8715,67.98059,76.77521,195.29005,179.75018
2022-08-20 00:00:00,850.0,1448.943,51.16971,63.9151,195.58086,181.08276
2022-08-20 00:00:00,825.0,1689.1477,32.92157,57.794495,197.12474,179.03282
2022-08-20 00:00:00,800.0,1935.9512,22.979584,45.96588,198.077,177.38171
2022-08-20 00:00:00,775.0,2189.1294,6.358826,26.71051,198.24557,174.48286
2022-08-20 00:00:00,750.0,2448.423,-24.580841,5.699768,198.62793,171.89594
2022-08-20 00:00:00,700.0,2988.4653,-78.22778,-21.958923,198.92441,180.51678
2022-08-20 00:00:00,650.0,3564.8406,-129.78105,-36.045837,199.08055,189.10037
2022-08-20 00:00:00,600.0,4182.331,-161.95535,-59.39911,199.01595,207.28107
2022-08-20 00:00:00,550.0,4844.6675,-185.41116,-107.188416,198.46115,216.361
2022-08-20 00:00:00,500.0,5556.5645,-270.87103,-154.97467,198.22194,222.7967
2022-08-20 00:00:00,450.0,6328.1357,-320.7454,-209.13864,198.55649,229.8099
2022-08-20 12:00:00,1000.0,102.728516,100.41931,180.47516,174.3257,53.495552
2022-08-20 12:00:00,975.0,314.7694,94.54382,166.61407,174.06786,105.95768
2022-08-20 12:00:00,950.0,531.0469,86.745544,144.48029,174.6855,120.55195
2022-08-20 12:00:00,925.0,751.38086,80.44684,122.7359,175.42703,128.33754
2022-08-20 12:00:00,900.0,976.0316,74.112274,101.01593,177.39659,136.15498
2022-08-20 12:00:00,875.0,1205.3196,52.93222,83.487854,184.16452,141.66826
2022-08-20 12:00:00,850.0,1439.8422,22.884583,69.7879,191.08783,154.67886
2022-08-20 12:00:00,825.0,1680.0914,-2.231965,56.963196,194.0244,162.94046
2022-08-20 12:00:00,800.0,1926.3757,-29.51047,41.644592,194.35863,175.97614
2022-08-20 12:00:00,775.0,2179.0789,-40.282074,29.374084,192.90367,186.20526
2022-08-20 12:00:00,750.0,2439.2805,-59.258976,24.425354,192.67305,200.56328
2022-08-20 12:00:00,700.0,2983.896,-64.95189,-4.3466187,193.93277,228.8278
2022-08-20 12:00:00,650.0,3561.009,-95.21193,-43.2016,194.97227,235.82495
2022-08-20 12:00:00,600.0,4175.5737,-179.9661,-76.82709,197.53496,250.07326
2022-08-20 12:00:00,550.0,4835.615,-284.15903,-105.65277,198.91148,273.09222
2022-08-20 12:00:00,500.0,5547.659,-299.08008,-156.51886,199.07184,280.85977
2022-08-20 12:00:00,450.0,6317.2603,-320.15863,-218.27042,198.9243,283.70825
2022-08-21 00:00:00,1000.0,115.56602,122.68204,139.91486,190.53468,16.3664
2022-08-21 00:00:00,975.0,324.5142,105.680786,124.76227,187.27866,45.22579
2022-08-21 00:00:00,950.0,538.0211,91.55679,111.36871,197.13156,62.918427
2022-08-21 00:00:00,925.0,756.2215,82.2814,100.068665,197.913,80.72124
2022-08-21 00:00:00,900.0,979.4922,66.98221,88.974915,192.5315,102.12329
2022-08-21 00:00:00,875.0,1208.1586,48.74832,80.82062,192.0631,120.24795
2022-08-21 00:00:00,850.0,1442.6765,34.130768,70.57526,195.4737,132.19815
2022-08-21 00:00:00,825.0,1682.9512,24.585236,53.95172,196.11105,147.30577
2022-08-21 00:00:00,800.0,1929.1453,-6.0337067,39.725647,195.76118,161.06195
2022-08-21 00:00:00,775.0,2181.827,-87.74636,32.42462,196.62259,159.4748
2022-08-21 00:00:00,750.0,2442.0024,-150.7889,27.82135,198.7398,152.89519
2022-08-21 00:00:00,700.0,2987.4524,-180.43088,11.712952,198.93935,158.81343
2022-08-21 00:00:00,650.0,3567.819,-207.09613,-18.284607,198.61172,179.86038
2022-08-21 00:00:00,600.0,4187.858,-181.72362,-51.109314,198.95929,210.92741
2022-08-21 00:00:00,550.0,4853.2314,-154.31136,-91.50238,198.52982,215.15512
2022-08-21 00:00:00,500.0,5569.247,-293.57953,-144.6994,195.64043,211.06361
2022-08-21 00:00:00,450.0,6343.29,-295.1566,-198.62808,198.83328,222.95448
2022-08-21 12:00:00,1000.0,119.76211,68.31375,151.12091,349.51794,13.677496
2022-08-21 12:00:00,975.0,329.68857,63.746277,137.26837,355.18933,22.606335
2022-08-21 12:00:00,950.0,543.6094,56.573242,115.44586,357.82294,24.439383
2022-08-21 12:00:00,925.0,761.5387,53.026276,93.020325,4.610901,25.461264
2022-08-21 12:00:00,900.0,983.89294,42.455017,80.18097,51.124268,32.151016
2022-08-21 12:00:00,875.0,1212.3473,51.58487,84.17389,149.10426,60.93695
2022-08-21 12:00:00,850.0,1447.4636,63.65236,78.922424,169.08664,80.308655
2022-08-21 12:00:00,825.0,1688.7766,-13.802128,67.92145,178.03267,88.06169
2022-08-21 12:00:00,800.0,1936.4867,-73.21124,65.84625,179.56502,82.68527
2022-08-21 12:00:00,775.0,2191.347,-105.99598,60.52887,187.44618,74.169395
2022-08-21 12:00:00,750.0,2454.093,-120.285416,52.87262,196.7115,75.516815
2022-08-21 12:00:00,700.0,3003.0767,-94.5156,19.649963,194.35881,90.55438
2022-08-21 12:00:00,650.0,3585.2844,-111.45479,-17.31659,189.30782,89.33509
2022-08-21 12:00:00,600.0,4205.51,-157.39432,-55.221863,198.16882,112.16954
2022-08-21 12:00:00,550.0,4869.962,-158.25224,-94.29779,197.79214,164.59656
2022-08-21 12:00:00,500.0,5586.8774,-259.63348,-129.64539,195.46666,197.29185
2022-08-21 12:00:00,450.0,6367.484,-330.93323,-176.31851,192.4943,275.34628
2022-08-22 00:00:00,1000.0,95.51445,141.04935,157.3294,19.721497,10.14316
2022-08-22 00:00:00,975.0,305.7253,132.40088,143.29376,48.867096,40.55216
2022-08-22 00:00:00,950.0,521.03906,124.48645,135.25787,130.2543,65.39699
2022-08-22 00:00:00,925.0,741.38007,102.739136,126.51398,131.41187,73.51533
2022-08-22 00:00:00,900.0,966.9816,83.700226,118.141174,132.55803,87.12886
2022-08-22 00:00:00,875.0,1198.1262,33.122345,111.10016,136.87645,93.011826
2022-08-22 00:00:00,850.0,1434.9324,6.1080933,99.62067,147.78494,88.64563
2022-08-22 00:00:00,825.0,1677.7933,37.551636,86.7569,165.29778,85.777596
2022-08-22 00:00:00,800.0,1927.4476,67.540634,78.959045,181.07095,93.01631
2022-08-22 00:00:00,775.0,2184.3394,69.187164,67.09137,190.2396,105.10504
2022-08-22 00:00:00,750.0,2448.261,49.405334,53.351135,193.77562,114.533356
2022-08-22 00:00:00,700.0,2999.2642,12.051071,27.12555,195.14285,126.00581
2022-08-22 00:00:00,650.0,3583.0767,-63.650085,-13.073425,198.09763,128.22836
2022-08-22 00:00:00,600.0,4205.2856,-134.9312,-41.180115,196.8821,167.05289
2022-08-22 00:00:00,550.0,4872.326,-213.07724,-78.13202,195.95929,172.13905
2022-08-22 00:00:00,500.0,5594.903,-255.25656,-113.26752,199.08997,193.693
2022-08-22 00:00:00,450.0,6376.909,-266.51727,-182.4556,199.29195,239.93423
2022-08-22 12:00:00,1000.0,81.19649,128.58008,192.23175,198.51492,33.64766
2022-08-22 12:00:00,975.0,293.8122,121.53992,178.07404,198.61705,60.12482
2022-08-22 12:00:00,950.0,511.22305,113.83365,157.82867,198.58076,73.55261
2022-08-22 12:00:00,925.0,732.8594,108.20398,136.40167,198.63612,76.96354
2022-08-22 12:00:00,900.0,958.4422,107.86682,111.629944,199.05649,64.67048
2022-08-22 12:00:00,875.0,1188.9984,90.80414,100.3714,199.3142,74.1997
2022-08-22 12:00:00,850.0,1426.0707,51.52304,106.52008,199.26274,126.66984
2022-08-22 12:00:00,825.0,1669.7058,34.48947,92.761536,198.92029,127.370346
2022-08-22 12:00:00,800.0,1919.3265,17.165466,75.66681,196.29292,128.62581
2022-08-22 12:00:00,775.0,2175.2239,-1.2101746,57.617493,191.61324,131.67024
2022-08-22 12:00:00,750.0,2437.7043,-16.003447,40.23224,191.93909,130.01645
2022-08-22 12:00:00,700.0,2985.6907,-38.015137,18.58551,199.28438,123.69282
2022-08-22 12:00:00,650.0,3570.4937,-85.57666,3.0874634,199.03087,147.61505
2022-08-22 12:00:00,600.0,4197.7485,-155.10875,-19.126892,199.21751,178.91655
2022-08-22 12:00:00,550.0,4870.6846,-222.95515,-61.548767,199.20535,192.64154
2022-08-22 12:00:00,500.0,5594.6714,-287.44897,-110.0058,199.12456,213.90718
2022-08-22 12:00:00,450.0,6379.2783,-340.5913,-167.76337,198.75537,247.08617
2022-08-23 00:00:00,1000.0,74.9625,158.32324,172.789,149.26411,17.839996
2022-08-23 00:00:00,975.0,286.30658,146.3746,158.46588,160.84145,53.52626
2022-08-23 00:00:00,950.0,502.60977,141.17584,141.67511,178.57468,73.506996
2022-08-23 00:00:00,925.0,723.4168,123.878174,128.97003,181.83345,72.63259
2022-08-23 00:00:00,900.0,949.2863,103.30017,120.56061,170.15335,67.45711
2022-08-23 00:00:00,875.0,1180.9089,78.32376,114.91608,165.91782,71.754715
2022-08-23 00:00:00,850.0,1418.5027,46.082977,107.15973,166.12622,82.72453
2022-08-23 00:00:00,825.0,1662.3269,17.047482,100.49469,169.51637,93.73015
2022-08-23 00:00:00,800.0,1912.9609,2.4207115,92.14996,172.26175,96.502396
2022-08-23 00:00:00,775.0,2170.4536,-8.530245,78.44757,175.26593,97.42987
2022-08-23 00:00:00,750.0,2435.026,-19.257545,63.98224,178.08325,104.894325
2022-08-23 00:00:00,700.0,2987.2878,-51.244297,36.0318,181.28722,121.19521
2022-08-23 00:00:00,650.0,3574.23,-94.331024,7.7352905,182.55768,130.28473
2022-08-23 00:00:00,600.0,4201.3955,-169.63138,-20.073547,188.99387,140.80064
2022-08-23 00:00:00,550.0,4871.039,-212.27164,-85.61371,187.5314,169.11371
2022-08-23 00:00:00,500.0,5587.6455,-154.47495,-135.74188,187.24394,187.78125
2022-08-23 00:00:00,450.0,6369.5186,-160.59155,-169.19952,189.04855,225.42273
2022-08-23 12:00:00,1000.0,92.239845,106.872284,175.86945,179.03284,24.41367
2022-08-23 12:00:00,975.0,303.8379,100.35925,161.48834,181.18118,41.149067
2022-08-23 12:00:00,950.0,519.78516,94.88602,139.36798,180.42822,45.608948
2022-08-23 12:00:00,925.0,739.8211,89.44025,118.461,178.41586,47.596622
2022-08-23 12:00:00,900.0,964.2035,85.92508,96.26007,170.42883,43.84434
2022-08-23 12:00:00,875.0,1193.2441,75.30588,81.05377,167.95381,38.70309
2022-08-23 12:00:00,850.0,1428.2937,25.017366,90.53375,166.16232,67.79395
2022-08-23 12:00:00,825.0,1671.3969,4.6242046,96.942444,167.38148,108.539215
2022-08-23 12:00:00,800.0,1921.2891,8.846803,79.01764,167.1023,119.093414
2022-08-23 12:00:00,775.0,2177.5898,7.1441174,65.73639,165.46434,129.41466
2022-08-23 12:00:00,750.0,2441.3403,-0.21914482,56.22101,162.19041,139.31416
2022-08-23 12:00:00,700.0,2992.532,-23.28012,27.131653,162.91173,149.37582
2022-08-23 12:00:00,650.0,3577.3828,-96.935486,-5.0473022,171.93275,153.13812
2022-08-23 12:00:00,600.0,4200.84,-176.68286,-37.375183,176.6168,157.3288
2022-08-23 12:00:00,550.0,4869.9126,-220.10805,-73.976746,178.11281,158.17415
2022-08-23 12:00:00,500.0,5590.7417,-275.99475,-123.75702,182.2373,164.10612
2022-08-23 12:00:00,450.0,6371.2256,-339.1846,-179.96338,183.63019,183.86061
2022-08-24 00:00:00,1000.0,94.27344,117.311066,152.6712,181.99869,23.979895
2022-08-24 00:00:00,975.0,304.2586,112.20621,138.09967,178.33847,52.480392
2022-08-24 00:00:00,950.0,518.63513,104.34235,119.515686,175.8343,66.80409
2022-08-24 00:00:00,925.0,737.3641,102.94479,102.78717,190.29137,58.780106
2022-08-24 00:00:00,900.0,961.0062,95.15976,93.22418,199.05896,52.212135
2022-08-24 00:00:00,875.0,1190.0895,84.36755,82.46002,184.88768,61.05702
2022-08-24 00:00:00,850.0,1424.7972,73.922,70.65582,176.92554,77.66088
2022-08-24 00:00:00,825.0,1665.6609,67.61853,63.851624,175.4654,90.77121
2022-08-24 00:00:00,800.0,1913.3047,58.35324,55.968323,166.65038,97.18587
2022-08-24 00:00:00,775.0,2167.7454,45.21805,43.402405,152.8494,106.01958
2022-08-24 00:00:00,750.0,2429.398,27.119446,34.4693,152.20506,130.05354
2022-08-24 00:00:00,700.0,2977.234,-93.513855,17.037659,161.9777,170.58083
2022-08-24 00:00:00,650.0,3559.7085,-150.06874,-11.355896,163.33374,206.6835
2022-08-24 00:00:00,600.0,4181.315,-189.50171,-47.37152,158.03189,238.4478
2022-08-24 00:00:00,550.0,4846.207,-225.80339,-95.18524,155.00458,267.601
2022-08-24 00:00:00,500.0,5561.2603,-255.84792,-142.95227,151.99803,278.9154
2022-08-24 00:00:00,450.0,6337.492,-306.90607,-190.49545,152.32631,310.28256
2022-08-24 12:00:00,1000.0,124.35,67.65082,160.18951,188.15396,33.12439
2022-08-24 12:00:00,975.0,334.9491,60.728333,145.90729,190.49031,58.26649
2022-08-24 12:00:00,950.0,549.4598,50.667206,123.89313,190.9198,64.148994
2022-08-24 12:00:00,925.0,767.9883,43.486755,101.75934,191.24796,68.91037
2022-08-24 12:00:00,900.0,990.8086,35.104736,81.318665,192.52066,73.447754
2022-08-24 12:00:00,875.0,1218.198,28.674316,58.353577,193.28906,71.5659
2022-08-24 12:00:00,850.0,1450.0989,22.979584,35.810852,192.40312,65.466064
2022-08-24 12:00:00,825.0,1687.639,-9.648771,31.607971,194.30484,68.5166
2022-08-24 12:00:00,800.0,1932.5188,-66.318954,39.115295,196.1402,103.91521
2022-08-24 12:00:00,775.0,2185.427,-106.005585,36.234436,188.91063,112.64577
2022-08-24 12:00:00,750.0,2445.4917,-134.6189,20.38971,182.78827,118.174934
2022-08-24 12:00:00,700.0,2987.136,-185.20753,-14.773865,178.2547,129.1665
2022-08-24 12:00:00,650.0,3562.2825,-221.89755,-42.671814,173.47543,145.9522
2022-08-24 12:00:00,600.0,4177.413,-243.673,-67.671814,168.4779,173.23662
2022-08-24 12:00:00,550.0,4837.489,-293.37796,-114.61029,171.29591,214.35278
2022-08-24 12:00:00,500.0,5546.008,-322.9552,-167.49237,165.0758,279.75125
2022-08-24 12:00:00,450.0,6314.37,-319.0971,-215.07172,158.74841,344.65945
2022-08-25 00:00:00,1000.0,158.9078,105.693054,127.621155,184.99303,15.131139
2022-08-25 00:00:00,975.0,367.21246,98.86807,113.335266,199.19362,54.295456
2022-08-25 00:00:00,950.0,579.7457,91.4671,97.54913,196.89893,72.31929
2022-08-25 00:00:00,925.0,796.834,57.532257,87.43439,192.68555,67.0907
2022-08-25 00:00:00,900.0,1018.9945,23.215271,77.45514,194.69258,60.074677
2022-08-25 00:00:00,875.0,1246.2981,4.1221333,63.889465,199.3074,56.50862
2022-08-25 00:00:00,850.0,1478.9965,-21.084808,49.94171,193.82846,61.082348
2022-08-25 00:00:00,825.0,1717.1586,-43.284912,32.428284,189.12367,71.65366
2022-08-25 00:00:00,800.0,1961.2786,-64.85669,21.389465,188.80467,78.54869
2022-08-25 00:00:00,775.0,2212.2961,-89.09782,15.52887,189.10196,84.52358
2022-08-25 00:00:00,750.0,2471.1484,-117.8064,13.646545,182.76796,96.28844
2022-08-25 00:00:00,700.0,3014.1333,-140.87036,-4.565735,181.95459,97.92436
2022-08-25 00:00:00,650.0,3590.9758,-172.04056,-39.082947,192.73235,89.35083
2022-08-25 00:00:00,600.0,4205.767,-243.06088,-76.55365,188.19797,100.91567
2022-08-25 00:00:00,550.0,4864.1377,-312.74533,-115.49347,163.8993,84.275604
2022-08-25 00:00:00,500.0,5572.544,-355.42657,-171.28296,181.70464,84.09473
2022-08-25 00:00:00,450.0,6336.394,-419.0587,-243.37555,180.19585,103.57911
2022-08-25 12:00:00,1000.0,163.5947,69.24136,154.88678,189.86404,31.132643
2022-08-25 12:00:00,975.0,373.4685,59.30002,134.11407,189.78175,56.494213
2022-08-25 12:00:00,950.0,587.18713,51.208588,113.766174,189.36232,61.086655
2022-08-25 12:00:00,925.0,805.0031,46.24478,93.20465,189.75493,64.72338
2022-08-25 12:00:00,900.0,1027.2367,41.67639,74.31976,189.26471,63.323334
2022-08-25 12:00:00,875.0,1253.9128,49.521973,47.364807,189.3865,54.218147
2022-08-25 12:00:00,850.0,1485.1555,50.183502,29.153137,191.61711,42.747425
2022-08-25 12:00:00,825.0,1722.9469,11.629305,52.57965,199.31302,75.24388
2022-08-25 12:00:00,800.0,1970.502,40.73929,59.581604,196.86914,95.97663
2022-08-25 12:00:00,775.0,2225.343,31.80748,46.229553,197.7669,101.47091
2022-08-25 12:00:00,750.0,2486.9355,7.353637,29.084778,199.30165,97.34326
2022-08-25 12:00:00,700.0,3031.9402,-39.45433,-3.7789917,198.87851,111.12015
2022-08-25 12:00:00,650.0,3610.2039,-79.51561,-35.35492,199.25146,100.42241
2022-08-25 12:00:00,600.0,4226.249,-125.98901,-75.64789,198.81087,100.14574
2022-08-25 12:00:00,550.0,4885.993,-205.17096,-109.65546,199.31274,159.70842
2022-08-25 12:00:00,500.0,5598.4707,-281.8485,-147.9245,197.47939,150.26573
2022-08-25 12:00:00,450.0,6371.5938,-374.64536,-211.29517,194.01772,136.35266
2022-08-26 00:00:00,1000.0,154.32695,120.7959,135.18951,199.17093,23.905012
2022-08-26 00:00:00,975.0,363.3576,117.97363,119.72443,198.98405,77.950356
2022-08-26 00:00:00,950.0,576.4418,95.78238,105.21759,195.35101,95.83641
2022-08-26 00:00:00,925.0,794.23047,78.53433,96.84845,194.41489,91.98941
2022-08-26 00:00:00,900.0,1017.56445,61.92395,93.852844,195.90234,87.9562
2022-08-26 00:00:00,875.0,1246.4993,34.953125,82.60895,197.12134,78.43634
2022-08-26 00:00:00,850.0,1480.8649,15.420256,67.32941,198.2329,67.96372
2022-08-26 00:00:00,825.0,1721.0105,-10.074034,56.19171,197.75201,65.66992
2022-08-26 00:00:00,800.0,1967.3535,-46.559696,45.0235,192.77554,73.56166
2022-08-26 00:00:00,775.0,2220.3667,-84.82179,34.169006,188.47379,82.14604
2022-08-26 00:00:00,750.0,2480.53,-123.65776,24.50592,190.79121,85.338974
2022-08-26 00:00:00,700.0,3025.4849,-170.13289,10.831604,197.23886,98.61949
2022-08-26 00:00:00,650.0,3604.6555,-214.38217,-33.16864,196.26323,104.57799
2022-08-26 00:00:00,600.0,4220.276,-256.26233,-70.37018,197.80951,108.04924
2022-08-26 00:00:00,550.0,4880.6255,-295.3783,-104.67255,193.36441,112.20351
2022-08-26 00:00:00,500.0,5594.3467,-327.255,-143.83392,186.8842,110.384186
2022-08-26 00:00:00,450.0,6368.275,-381.83392,-204.92813,197.4484,140.41077
2022-08-26 12:00:00,1000.0,172.51718,68.68277,148.96515,160.48154,32.103973
2022-08-26 12:00:00,975.0,381.5844,56.461548,122.46979,160.96921,54.506184
2022-08-26 12:00:00,950.0,594.3656,50.75177,100.19928,161.2639,58.248024
2022-08-26 12:00:00,925.0,811.0863,47.799896,78.6673,160.8247,60.03985
2022-08-26 12:00:00,900.0,1032.059,42.546783,58.01422,159.72832,60.46858
2022-08-26 12:00:00,875.0,1258.2766,-26.17938,68.70148,156.48532,71.63912
2022-08-26 12:00:00,850.0,1493.0387,-60.39484,87.171936,161.83812,67.476074
2022-08-26 12:00:00,825.0,1734.0325,-66.73085,67.239075,168.9652,65.41878
2022-08-26 12:00:00,800.0,1981.05,-80.77783,55.09308,173.64503,74.60867
2022-08-26 12:00:00,775.0,2234.784,-101.03427,42.984924,172.95926,88.74138
2022-08-26 12:00:00,750.0,2495.7292,-119.907,33.154602,171.37186,103.08341
2022-08-26 12:00:00,700.0,3041.4016,-146.74918,8.784485,168.71735,126.01691
2022-08-26 12:00:00,650.0,3621.1816,-157.95299,-29.421082,178.27977,129.85013
2022-08-26 12:00:00,600.0,4237.0674,-159.11934,-76.9223,178.96709,130.3189
2022-08-26 12:00:00,550.0,4896.124,-193.15552,-113.06366,184.84172,137.77826
2022-08-26 12:00:00,500.0,5608.413,-289.2714,-147.20825,189.94264,148.71298
2022-08-26 12:00:00,450.0,6383.9204,-388.18726,-190.13702,183.63332,156.93271
2022-08-27 00:00:00,1000.0,174.50508,82.09656,125.990295,172.44843,11.404839
2022-08-27 00:00:00,975.0,382.99286,72.02255,119.51691,132.52757,35.26421
2022-08-27 00:00:00,950.0,596.1312,55.83847,110.40314,43.649353,32.49706
2022-08-27 00:00:00,925.0,814.0465,48.50717,98.30597,24.846954,16.608522
2022-08-27 00:00:00,900.0,1036.9563,44.28952,86.64703,176.08163,8.885109
2022-08-27 00:00:00,875.0,1265.5535,49.226868,82.75787,159.93597,32.77112
2022-08-27 00:00:00,850.0,1500.5261,52.723724,78.79181,143.96365,54.71116
2022-08-27 00:00:00,825.0,1742.0481,40.287262,69.65485,143.0367,52.88346
2022-08-27 00:00:00,800.0,1989.9965,19.817839,60.069275,150.61375,53.26328
2022-08-27 00:00:00,775.0,2244.534,-0.84017754,42.82135,161.26624,51.948032
2022-08-27 00:00:00,750.0,2505.308,-19.305176,18.745422,176.06943,47.166252
2022-08-27 00:00:00,700.0,3048.4722,-66.592896,-7.4404907,180.92018,64.25275
2022-08-27 00:00:00,650.0,3626.7817,-75.075745,-29.040222,181.26646,81.524506
2022-08-27 00:00:00,600.0,4246.0757,-85.15622,-56.8631,189.39221,74.034546
2022-08-27 00:00:00,550.0,4910.915,-131.13303,-92.050476,192.79991,100.99762
2022-08-27 00:00:00,500.0,5627.999,-189.2316,-137.30072,187.10757,113.985985
2022-08-27 00:00:00,450.0,6405.222,-242.54834,-191.46103,181.41917,139.08888
2022-08-27 12:00:00,1000.0,169.9582,88.68707,178.64777,9.243195,7.6174645
2022-08-27 12:00:00,975.0,381.42297,74.09839,154.55841,18.646942,12.877813
